x,y
3100.0,1474.0
100.0,2242.0
1032.0,410.0
1636.0,880.0
314.0,1986.0
1352.0,2862.0
2260.0,1196.0
1060.0,1086.0
3942.0,2218.0
2798.0,1830.0
1110.0,482.0
1198.0,702.0
1144.0,2672.0
696.0,2288.0
304.0,1282.0
1012.0,382.0
1558.0,786.0
578.0,2780.0
934.0,1198.0
738.0,2714.0
3914.0,2754.0
3624.0,2192.0
3676.0,1304.0
668.0,332.0
1680.0,2676.0
2646.0,2936.0
1536.0,2548.0
726.0,2654.0
230.0,2096.0
3198.0,2214.0
1320.0,2508.0
3148.0,2980.0
558.0,2100.0
3474.0,1580.0
2898.0,2112.0
3558.0,2140.0
532.0,2364.0
904.0,2616.0
694.0,3846.0
2714.0,2818.0
1668.0,2776.0
3724.0,2038.0
232.0,290.0
476.0,2860.0
332.0,2714.0
3870.0,2280.0
398.0,420.0
564.0,2042.0
2946.0,3252.0
1408.0,738.0
2064.0,1106.0
726.0,3584.0
624.0,188.0
956.0,48.0
766.0,2498.0
3538.0,1520.0
2870.0,3116.0
1946.0,994.0
3102.0,3156.0
1812.0,1050.0
1188.0,2270.0
190.0,1190.0
3934.0,2038.0
3548.0,2200.0
932.0,1162.0
690.0,2600.0
3306.0,2558.0
2730.0,2958.0
1324.0,914.0
540.0,2304.0
1244.0,2686.0
502.0,2002.0
906.0,2496.0
802.0,466.0
628.0,2332.0
970.0,1508.0
814.0,646.0
414.0,3068.0
768.0,416.0
866.0,2006.0
1076.0,1196.0
3198.0,744.0
2790.0,1802.0
786.0,922.0
1150.0,438.0
1802.0,950.0
1422.0,2538.0
1002.0,752.0
1474.0,2830.0
1706.0,952.0
2686.0,1558.0
822.0,1200.0
3042.0,1578.0
2400.0,1286.0
614.0,2078.0
684.0,2766.0
2904.0,2288.0
1480.0,888.0
932.0,2078.0
1010.0,2194.0
1000.0,168.0
3160.0,2518.0
420.0,402.0
2884.0,1616.0
2656.0,2638.0
2942.0,3078.0
3446.0,1656.0
1286.0,592.0
1006.0,2704.0
440.0,708.0
872.0,1268.0
3162.0,1556.0
3464.0,2600.0
58.0,46.0
2868.0,1814.0
3042.0,2808.0
722.0,2744.0
3654.0,1296.0
1730.0,974.0
3066.0,1354.0
1086.0,2806.0
2806.0,2938.0
3140.0,1500.0
364.0,316.0
1060.0,1136.0
1030.0,2526.0
908.0,1008.0
2662.0,1516.0
3298.0,1436.0
522.0,1046.0
844.0,930.0
372.0,2252.0
3476.0,1436.0
3506.0,1572.0
2458.0,2434.0
874.0,1434.0
2902.0,1440.0
964.0,432.0
1134.0,2406.0
380.0,2598.0
722.0,602.0
1532.0,2872.0
1732.0,914.0
748.0,876.0
300.0,396.0
874.0,546.0
264.0,178.0
1382.0,2512.0
3122.0,2580.0
320.0,54.0
1576.0,806.0
738.0,408.0
3816.0,2144.0
2472.0,1532.0
3002.0,2846.0
2624.0,2660.0
1546.0,1016.0
682.0,972.0
442.0,968.0
1734.0,858.0
488.0,216.0
3646.0,1242.0
440.0,430.0
3308.0,2234.0
1250.0,846.0
954.0,1794.0
3286.0,1362.0
2722.0,2476.0
3070.0,1586.0
852.0,1740.0
1560.0,2802.0
1402.0,2544.0
2836.0,1534.0
3716.0,2348.0
854.0,2068.0
706.0,3636.0
910.0,1608.0
3408.0,1836.0
2904.0,2962.0
2288.0,1294.0
588.0,2870.0
528.0,676.0
982.0,1482.0
3286.0,524.0
2254.0,2900.0
2860.0,1868.0
2796.0,2896.0
898.0,2050.0
1286.0,2048.0
3130.0,2726.0
918.0,1242.0
554.0,1126.0
2962.0,2518.0
3446.0,1552.0
892.0,24.0
3142.0,3098.0
1030.0,272.0
836.0,464.0
2584.0,2658.0
872.0,468.0
1156.0,2422.0
668.0,2378.0
2520.0,2638.0
3378.0,1430.0
3176.0,3152.0
1346.0,2460.0
712.0,2558.0
1148.0,2338.0
3468.0,2272.0
3466.0,2156.0
2246.0,1280.0
28.0,1988.0
