x,y
694.0,3760.0
2720.0,2202.0
814.0,3292.0
874.0,3362.0
692.0,3344.0
2710.0,1764.0
2398.0,2234.0
2836.0,1736.0
2236.0,1468.0
818.0,3214.0
2302.0,2454.0
2590.0,2598.0
858.0,3488.0
182.0,3202.0
128.0,3546.0
2320.0,2252.0
2070.0,1882.0
2368.0,1936.0
2684.0,1432.0
2378.0,1354.0
2774.0,1984.0
452.0,2864.0
3106.0,1726.0
2164.0,2176.0
978.0,3582.0
2656.0,2030.0
2598.0,2192.0
2686.0,2552.0
2694.0,1806.0
2338.0,2190.0
504.0,3048.0
1610.0,2442.0
2224.0,2406.0
1936.0,2670.0
2058.0,2904.0
2416.0,2450.0
2868.0,1952.0
2886.0,1614.0
3668.0,1698.0
1212.0,1256.0
1986.0,2518.0
244.0,2336.0
2338.0,1464.0
98.0,3636.0
2904.0,1346.0
940.0,3464.0
2302.0,1160.0
748.0,3516.0
486.0,3030.0
92.0,3004.0
470.0,2900.0
2.0,3116.0
1704.0,2184.0
2214.0,2594.0
792.0,3898.0
2178.0,1770.0
2846.0,1992.0
24.0,70.0
2664.0,2472.0
656.0,3106.0
792.0,3928.0
2792.0,1992.0
684.0,3448.0
1996.0,1982.0
2742.0,2206.0
1122.0,3912.0
2246.0,2504.0
3020.0,2190.0
2358.0,2608.0
2086.0,2586.0
2748.0,2612.0
2646.0,1700.0
1060.0,3706.0
2804.0,1852.0
610.0,3968.0
536.0,3184.0
2420.0,1590.0
908.0,3256.0
690.0,3650.0
3022.0,2618.0
2276.0,2420.0
2728.0,2002.0
2402.0,2262.0
94.0,3240.0
2148.0,1418.0
1736.0,2748.0
2056.0,1916.0
298.0,3314.0
2416.0,1428.0
2920.0,2084.0
1998.0,2108.0
2332.0,2462.0
2750.0,1578.0
724.0,3482.0
1544.0,2350.0
1292.0,2912.0
292.0,2144.0
2904.0,2098.0
752.0,3458.0
784.0,3474.0
2154.0,2088.0
2430.0,1790.0
2432.0,2532.0
2458.0,2268.0
1530.0,2504.0
2578.0,2728.0
2734.0,1946.0
2304.0,1242.0
2840.0,1666.0
276.0,2998.0
3168.0,1742.0
1596.0,3610.0
3124.0,2172.0
1670.0,2304.0
2198.0,1438.0
806.0,3610.0
2148.0,1948.0
3104.0,1476.0
886.0,3940.0
2076.0,1242.0
2244.0,2266.0
2942.0,1614.0
3560.0,572.0
2594.0,1200.0
274.0,3076.0
1330.0,1136.0
3760.0,1374.0
3566.0,1388.0
1002.0,3726.0
1822.0,1784.0
2682.0,2088.0
2490.0,1956.0
2796.0,2134.0
2110.0,2720.0
2116.0,2760.0
970.0,3926.0
2014.0,2002.0
870.0,3646.0
2572.0,2632.0
1978.0,2414.0
564.0,3778.0
2830.0,2262.0
2402.0,2492.0
2868.0,2172.0
1764.0,2872.0
3086.0,2016.0
2736.0,2106.0
2888.0,1384.0
994.0,3346.0
2466.0,2324.0
2294.0,2484.0
2658.0,2760.0
828.0,260.0
60.0,2158.0
1780.0,1872.0
2516.0,2168.0
666.0,2002.0
882.0,3760.0
2738.0,2274.0
990.0,3820.0
1612.0,2036.0
1438.0,2278.0
1674.0,2966.0
2848.0,1774.0
514.0,3006.0
2998.0,1716.0
2210.0,1762.0
96.0,2980.0
1470.0,2716.0
64.0,3378.0
3602.0,1400.0
2270.0,1760.0
686.0,3724.0
2674.0,1602.0
3410.0,3002.0
3018.0,1894.0
2994.0,1576.0
1830.0,2384.0
2968.0,1372.0
2304.0,2510.0
992.0,3376.0
894.0,3630.0
1196.0,2072.0
2266.0,2126.0
1526.0,2638.0
2336.0,2050.0
2304.0,2128.0
1616.0,2398.0
2430.0,1224.0
1840.0,1620.0
2802.0,224.0
760.0,3834.0
2300.0,2412.0
3142.0,1842.0
1016.0,3402.0
260.0,3324.0
22.0,3402.0
698.0,3278.0
1836.0,2290.0
2190.0,2780.0
2072.0,2880.0
2596.0,1410.0
2578.0,2508.0
2148.0,2638.0
746.0,3658.0
2212.0,2440.0
1972.0,1748.0
482.0,3070.0
2352.0,2546.0
2366.0,1528.0
3298.0,1432.0
2902.0,2330.0
2264.0,2612.0
1836.0,2912.0
582.0,3030.0
2190.0,2112.0
820.0,3838.0
2152.0,1788.0
396.0,3054.0
2188.0,2332.0
1958.0,1990.0
2764.0,1856.0
1924.0,1376.0
2334.0,1680.0
2172.0,1592.0
2050.0,3280.0
216.0,3420.0
2284.0,2628.0
768.0,3080.0
1954.0,1930.0
2436.0,1730.0
2662.0,2538.0
876.0,3170.0
576.0,2700.0
1604.0,3724.0
1954.0,2352.0
1040.0,3880.0
98.0,3186.0
2082.0,1938.0
1234.0,2968.0
2244.0,1732.0
3100.0,1676.0
180.0,2714.0
3818.0,3480.0
2948.0,1992.0
1814.0,3078.0
302.0,2772.0
780.0,3692.0
2432.0,2294.0
2588.0,1550.0
2302.0,1596.0
2382.0,1612.0
2532.0,1812.0
174.0,3430.0
472.0,3106.0
2250.0,2400.0
2806.0,1782.0
1700.0,1634.0
2052.0,2512.0
616.0,3122.0
2922.0,1954.0
2514.0,2286.0
1868.0,2188.0
1808.0,2762.0
804.0,3960.0
316.0,3774.0
2062.0,2032.0
2386.0,1714.0
2662.0,1712.0
2954.0,2508.0
3978.0,1384.0
2296.0,3240.0
372.0,2806.0
2446.0,1610.0
916.0,3406.0
2072.0,1532.0
2492.0,1284.0
2620.0,2614.0
116.0,3026.0
2368.0,1316.0
106.0,3518.0
2714.0,1924.0
3142.0,1732.0
2572.0,2354.0
1654.0,2688.0
474.0,2932.0
1926.0,1974.0
2794.0,2678.0
1030.0,3508.0
3046.0,1650.0
1090.0,1406.0
2264.0,2198.0
2180.0,1870.0
810.0,1518.0
2734.0,1844.0
2302.0,2680.0
2572.0,1158.0
2584.0,2816.0
2366.0,1390.0
1790.0,2168.0
2060.0,2434.0
546.0,3796.0
182.0,2662.0
2018.0,2772.0
806.0,3424.0
3010.0,2318.0
2326.0,2402.0
262.0,2724.0
724.0,3646.0
2194.0,1826.0
2244.0,2756.0
1896.0,2662.0
2884.0,2248.0
840.0,1880.0
2100.0,1414.0
2364.0,2302.0
3614.0,1866.0
2596.0,2162.0
1512.0,2200.0
2398.0,2390.0
2272.0,2264.0
3192.0,932.0
2656.0,1824.0
588.0,3952.0
1702.0,2288.0
2188.0,2300.0
2398.0,1416.0
764.0,3266.0
2808.0,1554.0
3018.0,2058.0
2682.0,2504.0
528.0,3850.0
2716.0,2226.0
838.0,3794.0
2872.0,2148.0
2484.0,2408.0
3872.0,1540.0
2736.0,2328.0
328.0,3326.0
282.0,3136.0
2942.0,2488.0
502.0,2416.0
2556.0,2478.0
1004.0,3492.0
1990.0,2028.0
420.0,3150.0
416.0,3708.0
1930.0,2772.0
308.0,3356.0
2486.0,2742.0
2564.0,2136.0
2266.0,2448.0
120.0,3254.0
1560.0,2326.0
742.0,3878.0
