x,y
3565.0,2628.0
3743.0,1852.0
645.0,812.0
1597.0,84.0
841.0,306.0
1275.0,346.0
1213.0,3898.0
3935.0,970.0
409.0,1892.0
503.0,344.0
2723.0,1456.0
2105.0,108.0
2731.0,2742.0
633.0,1708.0
3465.0,1034.0
3367.0,438.0
3619.0,2246.0
509.0,2158.0
2271.0,1694.0
415.0,106.0
2119.0,1402.0
1005.0,3278.0
1203.0,316.0
2411.0,1818.0
901.0,3660.0
619.0,762.0
797.0,1256.0
3447.0,1324.0
881.0,2910.0
959.0,3434.0
2845.0,3032.0
541.0,738.0
787.0,2016.0
3151.0,194.0
3359.0,358.0
3843.0,1404.0
3781.0,2162.0
3779.0,934.0
3451.0,1264.0
677.0,1892.0
1265.0,564.0
555.0,1546.0
3349.0,1196.0
2845.0,2986.0
3947.0,1276.0
645.0,1234.0
1063.0,3340.0
77.0,864.0
3257.0,354.0
1469.0,2462.0
2743.0,1742.0
3429.0,1128.0
549.0,1632.0
2903.0,2132.0
3687.0,2122.0
611.0,1970.0
493.0,1240.0
769.0,2634.0
3713.0,900.0
2807.0,1290.0
953.0,1934.0
591.0,2614.0
2885.0,2172.0
2811.0,1910.0
3215.0,2122.0
323.0,1386.0
3043.0,228.0
3675.0,242.0
483.0,1956.0
3631.0,964.0
343.0,872.0
3079.0,826.0
293.0,2280.0
243.0,2126.0
2883.0,1200.0
741.0,2780.0
879.0,2992.0
1449.0,1128.0
3427.0,146.0
939.0,352.0
689.0,2618.0
3125.0,816.0
673.0,1978.0
787.0,812.0
935.0,2578.0
3829.0,808.0
2389.0,1760.0
933.0,2508.0
677.0,756.0
99.0,634.0
3475.0,1276.0
341.0,204.0
703.0,1764.0
467.0,992.0
3935.0,1908.0
1411.0,502.0
1051.0,798.0
3729.0,2038.0
3745.0,2348.0
3631.0,1912.0
1317.0,2590.0
111.0,148.0
3297.0,652.0
1127.0,168.0
583.0,1752.0
3485.0,1120.0
587.0,2102.0
521.0,1956.0
3345.0,898.0
1391.0,2562.0
389.0,2262.0
3589.0,2640.0
3979.0,1176.0
3973.0,2026.0
1723.0,1478.0
565.0,452.0
2839.0,1558.0
2859.0,2364.0
3947.0,896.0
479.0,1276.0
3607.0,782.0
3735.0,1746.0
2323.0,1472.0
3887.0,2364.0
3359.0,2358.0
2657.0,882.0
2331.0,2084.0
63.0,90.0
3469.0,2704.0
3931.0,994.0
3869.0,1654.0
3483.0,1980.0
691.0,1518.0
885.0,2816.0
1329.0,1084.0
2057.0,2100.0
3619.0,2204.0
381.0,82.0
3411.0,734.0
3573.0,2238.0
971.0,820.0
2931.0,3512.0
3689.0,702.0
737.0,1304.0
3729.0,952.0
1499.0,160.0
2481.0,426.0
3609.0,2070.0
3535.0,2702.0
3335.0,1336.0
57.0,342.0
1269.0,310.0
