x,y
1940.0,1584.0
2238.0,2006.0
346.0,3864.0
3442.0,784.0
2826.0,68.0
2978.0,332.0
2796.0,3454.0
1176.0,3710.0
2028.0,1526.0
2088.0,1808.0
2880.0,52.0
2892.0,616.0
568.0,2756.0
2252.0,630.0
176.0,2720.0
2464.0,1326.0
1516.0,3210.0
2560.0,3776.0
1342.0,2936.0
1468.0,3308.0
1308.0,3868.0
824.0,3542.0
1934.0,414.0
2920.0,352.0
3866.0,3212.0
3816.0,3622.0
2774.0,884.0
3856.0,3910.0
1502.0,3244.0
816.0,3162.0
2180.0,1770.0
234.0,3200.0
54.0,3008.0
2934.0,1068.0
2960.0,3656.0
2676.0,1112.0
2108.0,3528.0
1014.0,3096.0
832.0,2864.0
2516.0,2018.0
1922.0,246.0
2984.0,1272.0
116.0,2820.0
1192.0,1318.0
1632.0,1588.0
1448.0,3598.0
2574.0,3674.0
2534.0,1932.0
2380.0,1938.0
264.0,3750.0
1396.0,248.0
3494.0,554.0
1570.0,3328.0
1330.0,104.0
1998.0,1106.0
1638.0,476.0
1864.0,3474.0
2606.0,1140.0
1582.0,1434.0
1456.0,338.0
3454.0,180.0
1476.0,1692.0
1992.0,394.0
2774.0,2796.0
1476.0,1202.0
2992.0,802.0
1982.0,3864.0
954.0,3718.0
1966.0,688.0
3316.0,938.0
2180.0,3778.0
3116.0,472.0
2522.0,1016.0
1344.0,3246.0
584.0,3674.0
2586.0,3922.0
1552.0,42.0
3894.0,3310.0
766.0,3648.0
3562.0,534.0
2034.0,1874.0
2426.0,3866.0
2646.0,822.0
2394.0,876.0
1546.0,3396.0
3712.0,1030.0
2392.0,3878.0
242.0,2744.0
1388.0,1192.0
242.0,3530.0
3334.0,48.0
3698.0,280.0
2352.0,3948.0
2944.0,3566.0
856.0,3274.0
2896.0,332.0
3412.0,832.0
2022.0,1772.0
3306.0,8.0
2326.0,1672.0
2050.0,1716.0
236.0,3102.0
1338.0,1198.0
1308.0,1362.0
336.0,3714.0
1582.0,1876.0
3592.0,1224.0
3752.0,3070.0
3616.0,3002.0
462.0,3790.0
782.0,2988.0
3232.0,196.0
1274.0,3636.0
852.0,3600.0
2148.0,1756.0
1974.0,1616.0
2502.0,3476.0
2414.0,1658.0
1494.0,1238.0
2066.0,2112.0
1788.0,1642.0
3690.0,3700.0
2844.0,674.0
3176.0,224.0
3768.0,3978.0
2964.0,3742.0
2366.0,3688.0
1782.0,3510.0
1914.0,66.0
1670.0,534.0
1918.0,3958.0
2722.0,324.0
1656.0,1702.0
186.0,3796.0
2832.0,842.0
3592.0,106.0
3544.0,3432.0
1230.0,1462.0
3878.0,964.0
200.0,3328.0
1770.0,1374.0
1140.0,3342.0
2896.0,1178.0
2250.0,514.0
638.0,2954.0
372.0,2140.0
1484.0,3392.0
552.0,2510.0
548.0,3774.0
1184.0,3546.0
1566.0,498.0
2580.0,1054.0
3360.0,746.0
2762.0,3856.0
1020.0,900.0
3878.0,768.0
1484.0,316.0
874.0,2862.0
1834.0,1636.0
292.0,3584.0
1652.0,1312.0
1020.0,2088.0
2314.0,582.0
2650.0,3256.0
3722.0,956.0
1656.0,132.0
2172.0,2170.0
2182.0,676.0
1992.0,1792.0
2408.0,3404.0
2174.0,160.0
3128.0,3920.0
2856.0,878.0
1902.0,1760.0
1110.0,1330.0
3746.0,824.0
2104.0,1582.0
1834.0,470.0
2932.0,176.0
2304.0,3190.0
3672.0,300.0
62.0,2732.0
1940.0,2072.0
3380.0,644.0
3530.0,1660.0
1998.0,3144.0
1812.0,3332.0
694.0,3160.0
1298.0,1220.0
3856.0,562.0
186.0,3420.0
1462.0,1504.0
3476.0,728.0
3524.0,1696.0
2640.0,394.0
2312.0,1846.0
3908.0,1516.0
2096.0,1004.0
3784.0,556.0
2110.0,1848.0
1794.0,3846.0
2388.0,3942.0
1380.0,164.0
3316.0,688.0
2432.0,954.0
2322.0,1994.0
2402.0,620.0
1622.0,1268.0
3426.0,662.0
1362.0,1796.0
1608.0,1516.0
2230.0,1570.0
3298.0,1384.0
2062.0,10.0
2788.0,382.0
12.0,2710.0
2202.0,3112.0
3238.0,136.0
2856.0,3310.0
3878.0,1684.0
1820.0,3374.0
3682.0,2872.0
3296.0,1008.0
3306.0,2282.0
3292.0,644.0
112.0,2698.0
2322.0,1028.0
238.0,3064.0
3646.0,1894.0
1990.0,326.0
606.0,3492.0
3132.0,3876.0
3574.0,606.0
1912.0,444.0
250.0,3484.0
3286.0,3300.0
1164.0,1838.0
2942.0,1274.0
3102.0,172.0
1628.0,3344.0
1990.0,3718.0
1670.0,450.0
576.0,3942.0
3204.0,492.0
3970.0,338.0
3284.0,2808.0
2058.0,682.0
3808.0,2914.0
3692.0,338.0
1960.0,3284.0
1724.0,1550.0
2214.0,2118.0
2388.0,3386.0
1286.0,1748.0
1418.0,190.0
116.0,3002.0
810.0,3272.0
1872.0,3328.0
2750.0,440.0
3076.0,3686.0
2494.0,3244.0
760.0,2846.0
2480.0,1626.0
2506.0,844.0
2256.0,1010.0
2594.0,1186.0
2524.0,348.0
2180.0,3638.0
658.0,3468.0
1896.0,3246.0
3412.0,334.0
3460.0,3262.0
2480.0,1842.0
2400.0,384.0
450.0,3652.0
2896.0,862.0
20.0,3054.0
166.0,3872.0
1798.0,500.0
3922.0,1744.0
3460.0,692.0
1592.0,1752.0
1186.0,1684.0
2056.0,3400.0
3950.0,676.0
3346.0,250.0
1836.0,1754.0
1594.0,372.0
1674.0,3386.0
2018.0,1658.0
3320.0,158.0
2062.0,3442.0
2090.0,1500.0
3792.0,2290.0
606.0,3962.0
2352.0,3622.0
3892.0,3146.0
1304.0,1544.0
1832.0,360.0
1886.0,248.0
908.0,2952.0
1488.0,3574.0
3034.0,774.0
752.0,3332.0
2792.0,600.0
2928.0,3472.0
378.0,3362.0
2896.0,3440.0
1910.0,1650.0
3394.0,524.0
1056.0,3314.0
2524.0,592.0
1004.0,1504.0
3380.0,814.0
476.0,3890.0
1062.0,1262.0
1390.0,1692.0
1722.0,474.0
1748.0,1958.0
3004.0,256.0
2814.0,1148.0
732.0,3388.0
2594.0,2060.0
1290.0,2946.0
3876.0,3388.0
3648.0,1038.0
3592.0,1108.0
