x,y
1106.0,3532.0
938.0,2780.0
2402.0,1414.0
1068.0,2520.0
1982.0,1120.0
1016.0,6.0
804.0,2882.0
1948.0,3938.0
2.0,3110.0
1958.0,1932.0
3458.0,3510.0
3566.0,1346.0
1532.0,2726.0
790.0,3792.0
2074.0,462.0
2698.0,1764.0
1804.0,2976.0
1432.0,2370.0
198.0,3208.0
1426.0,522.0
1082.0,2502.0
1178.0,1860.0
652.0,3166.0
3782.0,3968.0
1442.0,486.0
1334.0,2088.0
2482.0,458.0
2358.0,3680.0
3096.0,736.0
996.0,3530.0
760.0,3476.0
3402.0,1542.0
748.0,3092.0
1298.0,662.0
1878.0,3220.0
3908.0,3252.0
2630.0,2818.0
554.0,3080.0
918.0,2688.0
3762.0,906.0
2952.0,3346.0
564.0,3876.0
856.0,3440.0
452.0,3554.0
466.0,2762.0
3426.0,1038.0
3488.0,3512.0
2784.0,1600.0
3494.0,400.0
3932.0,3076.0
2348.0,984.0
3032.0,642.0
2110.0,2566.0
1268.0,2040.0
882.0,674.0
1926.0,1670.0
3812.0,2294.0
1490.0,162.0
328.0,3528.0
908.0,2840.0
280.0,2048.0
2322.0,2014.0
3100.0,3398.0
1642.0,2224.0
3576.0,458.0
1502.0,218.0
3074.0,3370.0
3184.0,1292.0
392.0,1446.0
2940.0,3458.0
2322.0,1436.0
1228.0,2288.0
3586.0,284.0
1318.0,384.0
3216.0,244.0
1012.0,3580.0
2222.0,1772.0
806.0,3518.0
368.0,3180.0
2150.0,2146.0
2518.0,294.0
94.0,2562.0
3822.0,2718.0
3214.0,264.0
2976.0,1268.0
1588.0,2754.0
2190.0,2516.0
306.0,3400.0
1994.0,1196.0
804.0,664.0
3468.0,3312.0
3202.0,1314.0
1906.0,280.0
3094.0,3462.0
366.0,3128.0
3298.0,268.0
3188.0,1560.0
1844.0,3200.0
3430.0,3108.0
2048.0,3428.0
1032.0,684.0
3388.0,3478.0
1108.0,2748.0
1326.0,1754.0
2774.0,3264.0
1934.0,1822.0
1130.0,1576.0
856.0,2770.0
1940.0,2370.0
3242.0,3492.0
2484.0,2126.0
790.0,2136.0
3280.0,3350.0
3450.0,3530.0
864.0,2126.0
1820.0,682.0
210.0,3006.0
1762.0,4.0
1644.0,726.0
740.0,1352.0
2778.0,178.0
2994.0,1828.0
1706.0,1294.0
558.0,1266.0
1316.0,1890.0
3278.0,1278.0
3508.0,2992.0
1810.0,1618.0
3016.0,2282.0
1022.0,556.0
1870.0,3142.0
3350.0,3204.0
10.0,1504.0
406.0,3020.0
106.0,3008.0
3668.0,368.0
3796.0,710.0
