x,y
1701.0,1097.0
2283.0,1571.0
1773.0,861.0
2845.0,1423.0
1565.0,1279.0
2729.0,2485.0
1233.0,2931.0
1707.0,3181.0
2005.0,873.0
1897.0,3891.0
1933.0,3657.0
3677.0,147.0
733.0,817.0
1999.0,397.0
2083.0,3435.0
1947.0,417.0
2211.0,3677.0
373.0,419.0
1189.0,3945.0
2831.0,2979.0
2935.0,3043.0
2111.0,1173.0
1633.0,3795.0
2053.0,3343.0
2279.0,1611.0
3629.0,333.0
2175.0,1317.0
3991.0,3631.0
3803.0,2707.0
2031.0,2045.0
3859.0,3321.0
2419.0,3297.0
3997.0,1227.0
629.0,2037.0
1595.0,1195.0
653.0,3227.0
499.0,1619.0
1491.0,3945.0
1659.0,3197.0
3445.0,1195.0
1681.0,3173.0
2105.0,3507.0
1845.0,967.0
1731.0,1139.0
715.0,2995.0
795.0,2509.0
1933.0,3097.0
1317.0,2869.0
3705.0,3045.0
2315.0,3393.0
1809.0,3823.0
2405.0,3351.0
739.0,1657.0
1993.0,1627.0
219.0,1365.0
1231.0,1287.0
2681.0,1247.0
999.0,319.0
2191.0,3001.0
1927.0,1385.0
1749.0,3627.0
2925.0,159.0
2067.0,1733.0
3697.0,1481.0
895.0,2059.0
1389.0,1843.0
2007.0,2085.0
1409.0,1865.0
957.0,1861.0
1791.0,1509.0
2645.0,3439.0
3217.0,2969.0
2351.0,2505.0
1009.0,2741.0
1609.0,1335.0
2517.0,59.0
1797.0,1027.0
3611.0,3797.0
943.0,2283.0
911.0,3099.0
2111.0,3387.0
1813.0,3599.0
757.0,1579.0
2087.0,3467.0
2999.0,2487.0
3603.0,3597.0
3001.0,2277.0
619.0,3231.0
1343.0,2489.0
2449.0,3271.0
1823.0,3715.0
1433.0,3681.0
873.0,1333.0
3427.0,2705.0
3197.0,2877.0
2775.0,2945.0
3025.0,2437.0
3907.0,1787.0
3711.0,3003.0
3493.0,3105.0
1801.0,3565.0
3799.0,2869.0
1005.0,3193.0
1253.0,2177.0
2735.0,2339.0
707.0,321.0
2075.0,1689.0
843.0,1767.0
2785.0,3743.0
2001.0,3305.0
2843.0,1641.0
2649.0,3957.0
3471.0,3365.0
2373.0,1215.0
1843.0,3667.0
2227.0,3323.0
2153.0,2469.0
2825.0,3689.0
1443.0,3075.0
1817.0,1817.0
2493.0,3783.0
899.0,1849.0
875.0,3191.0
1793.0,3869.0
3609.0,3387.0
2831.0,2687.0
3767.0,2775.0
1503.0,1097.0
1269.0,2911.0
1213.0,1835.0
1211.0,3405.0
1895.0,3029.0
1717.0,2047.0
3963.0,3661.0
977.0,879.0
941.0,2875.0
231.0,2333.0
2815.0,1641.0
2569.0,3619.0
1533.0,1405.0
3529.0,3143.0
1857.0,439.0
1547.0,1739.0
3807.0,1737.0
3449.0,3135.0
263.0,3691.0
1373.0,3653.0
2087.0,3909.0
3735.0,2453.0
2773.0,1443.0
2151.0,543.0
1899.0,3559.0
2117.0,2749.0
2815.0,2029.0
3917.0,303.0
3655.0,2483.0
2719.0,3749.0
1897.0,45.0
3443.0,2899.0
697.0,1095.0
3487.0,57.0
2929.0,3061.0
3361.0,115.0
2267.0,3293.0
2109.0,3343.0
1807.0,1533.0
3353.0,2725.0
2875.0,2057.0
3849.0,1531.0
2175.0,1635.0
3601.0,3737.0
2717.0,3789.0
2211.0,3697.0
869.0,3295.0
1567.0,1745.0
2405.0,1609.0
2123.0,525.0
1395.0,1361.0
2791.0,2295.0
2323.0,1551.0
