x,y
338.0,84.0
166.0,150.0
454.0,366.0
436.0,398.0
196.0,410.0
148.0,542.0
452.0,714.0
438.0,736.0
4.0,746.0
386.0,884.0
476.0,898.0
410.0,924.0
354.0,932.0
456.0,944.0
306.0,980.0
418.0,1016.0
382.0,1028.0
266.0,1088.0
220.0,1124.0
236.0,1154.0
316.0,1718.0
322.0,1776.0
74.0,1798.0
44.0,1810.0
0.0,1842.0
100.0,1860.0
328.0,1924.0
50.0,1938.0
306.0,1952.0
410.0,2108.0
2572.0,0.0
2510.0,2.0
1900.0,16.0
2608.0,18.0
2890.0,28.0
2558.0,38.0
2644.0,40.0
2272.0,44.0
2962.0,42.0
2432.0,48.0
1536.0,56.0
2922.0,56.0
1474.0,62.0
1868.0,64.0
1714.0,68.0
3052.0,66.0
2880.0,70.0
2952.0,76.0
2618.0,80.0
2738.0,78.0
3010.0,80.0
2654.0,88.0
2872.0,90.0
3050.0,98.0
3150.0,104.0
2308.0,108.0
1016.0,112.0
2622.0,118.0
3814.0,118.0
1090.0,134.0
3622.0,138.0
2568.0,148.0
2100.0,172.0
564.0,186.0
3812.0,210.0
2152.0,230.0
2240.0,230.0
3162.0,248.0
2446.0,276.0
2462.0,310.0
3748.0,334.0
742.0,348.0
3142.0,378.0
544.0,392.0
766.0,406.0
632.0,410.0
2098.0,422.0
2278.0,480.0
878.0,490.0
2062.0,494.0
732.0,520.0
2596.0,556.0
2016.0,570.0
728.0,626.0
628.0,634.0
642.0,672.0
1924.0,670.0
1236.0,676.0
2708.0,676.0
1972.0,682.0
1098.0,686.0
2662.0,698.0
3670.0,700.0
606.0,708.0
536.0,714.0
554.0,732.0
1028.0,736.0
1088.0,758.0
1902.0,784.0
1936.0,792.0
742.0,796.0
532.0,816.0
984.0,816.0
1886.0,818.0
1392.0,828.0
3826.0,826.0
508.0,832.0
654.0,844.0
718.0,850.0
542.0,856.0
2546.0,866.0
522.0,870.0
690.0,870.0
1650.0,892.0
1570.0,912.0
674.0,914.0
504.0,944.0
2216.0,944.0
858.0,1008.0
844.0,1066.0
1662.0,1072.0
1732.0,1076.0
2548.0,1102.0
768.0,1124.0
2596.0,1144.0
2548.0,1164.0
708.0,1166.0
2602.0,1170.0
678.0,1176.0
2604.0,1192.0
672.0,1204.0
2574.0,1238.0
618.0,1242.0
750.0,1254.0
2174.0,1256.0
3808.0,1310.0
1520.0,1320.0
2154.0,1318.0
2520.0,1340.0
3790.0,1344.0
2470.0,1364.0
650.0,1374.0
1518.0,1380.0
752.0,1404.0
3134.0,1418.0
2016.0,1426.0
696.0,1450.0
650.0,1476.0
3982.0,1486.0
3754.0,1502.0
3344.0,1508.0
2452.0,1512.0
594.0,1514.0
3954.0,1522.0
844.0,1528.0
760.0,1540.0
2436.0,1542.0
724.0,1556.0
2458.0,1568.0
1034.0,1578.0
1674.0,1578.0
3284.0,1582.0
2372.0,1618.0
554.0,1622.0
1088.0,1626.0
2390.0,1654.0
1234.0,1666.0
