x,y
15.0,192.0
1.0,222.0
37.0,246.0
47.0,346.0
619.0,2.0
1587.0,2.0
651.0,10.0
1923.0,52.0
1859.0,82.0
1897.0,82.0
1803.0,86.0
1833.0,98.0
1787.0,108.0
1767.0,118.0
1027.0,142.0
1603.0,140.0
477.0,144.0
1069.0,150.0
1761.0,148.0
351.0,162.0
1575.0,162.0
1781.0,162.0
445.0,166.0
1003.0,166.0
1467.0,168.0
1801.0,170.0
377.0,182.0
105.0,188.0
1079.0,188.0
1777.0,192.0
909.0,198.0
1453.0,198.0
1499.0,196.0
1551.0,202.0
265.0,210.0
847.0,210.0
879.0,210.0
1417.0,212.0
1461.0,226.0
101.0,236.0
873.0,236.0
893.0,236.0
323.0,246.0
1403.0,244.0
1477.0,246.0
263.0,252.0
1335.0,262.0
1359.0,260.0
57.0,270.0
83.0,268.0
293.0,268.0
1931.0,272.0
1293.0,276.0
1813.0,282.0
1789.0,286.0
1767.0,294.0
83.0,300.0
117.0,304.0
153.0,306.0
1719.0,306.0
1795.0,316.0
121.0,342.0
1467.0,342.0
1337.0,344.0
435.0,364.0
3139.0,2.0
2237.0,4.0
3201.0,4.0
3369.0,14.0
3609.0,14.0
3291.0,26.0
2633.0,30.0
3847.0,28.0
3323.0,38.0
3345.0,36.0
3551.0,36.0
3781.0,42.0
3275.0,52.0
3395.0,56.0
3855.0,62.0
3819.0,64.0
3353.0,70.0
3739.0,70.0
2415.0,72.0
3203.0,74.0
3325.0,72.0
3795.0,76.0
2435.0,90.0
3307.0,90.0
2533.0,92.0
3841.0,96.0
3351.0,100.0
3375.0,100.0
3701.0,106.0
3401.0,114.0
3225.0,120.0
3821.0,124.0
3323.0,130.0
3351.0,134.0
3721.0,138.0
3257.0,142.0
3193.0,144.0
3227.0,154.0
3819.0,162.0
3243.0,164.0
3279.0,172.0
3703.0,178.0
3003.0,184.0
3751.0,184.0
3727.0,196.0
3909.0,202.0
3753.0,230.0
3839.0,228.0
3975.0,230.0
3777.0,242.0
3823.0,254.0
3927.0,278.0
3789.0,280.0
3903.0,280.0
3729.0,286.0
3757.0,286.0
3985.0,290.0
3961.0,316.0
3993.0,318.0
3803.0,320.0
3641.0,350.0
2625.0,354.0
3723.0,354.0
2511.0,356.0
3757.0,360.0
3937.0,364.0
3687.0,368.0
3713.0,370.0
47.0,836.0
47.0,2300.0
487.0,424.0
1441.0,446.0
491.0,450.0
1471.0,458.0
1495.0,458.0
497.0,478.0
1429.0,482.0
321.0,506.0
79.0,576.0
447.0,580.0
1163.0,588.0
