x,y
1351.0,3.0
1797.0,7.0
1897.0,45.0
1017.0,93.0
1387.0,163.0
491.0,173.0
1653.0,213.0
1723.0,259.0
405.0,271.0
113.0,275.0
1675.0,315.0
999.0,319.0
101.0,323.0
707.0,321.0
1873.0,359.0
1893.0,389.0
373.0,419.0
907.0,431.0
1857.0,439.0
977.0,445.0
1157.0,467.0
1765.0,509.0
301.0,529.0
391.0,529.0
53.0,547.0
77.0,559.0
1239.0,559.0
1049.0,563.0
531.0,611.0
1291.0,643.0
543.0,651.0
1497.0,653.0
615.0,741.0
617.0,763.0
1025.0,767.0
1633.0,801.0
259.0,805.0
733.0,817.0
573.0,825.0
229.0,831.0
1773.0,861.0
1689.0,871.0
977.0,879.0
1503.0,877.0
607.0,917.0
1025.0,933.0
1411.0,955.0
1845.0,967.0
421.0,991.0
1883.0,991.0
1059.0,1019.0
1031.0,1023.0
1197.0,1023.0
1797.0,1027.0
137.0,1033.0
1507.0,1043.0
399.0,1045.0
537.0,1047.0
1703.0,1051.0
431.0,1053.0
125.0,1073.0
1189.0,1091.0
667.0,1093.0
697.0,1095.0
1503.0,1097.0
1701.0,1097.0
325.0,1123.0
1731.0,1139.0
1595.0,1195.0
1641.0,1217.0
647.0,1249.0
1565.0,1279.0
1231.0,1287.0
331.0,1309.0
1125.0,1317.0
183.0,1323.0
1419.0,1321.0
873.0,1333.0
1609.0,1335.0
1395.0,1361.0
219.0,1365.0
391.0,1375.0
1481.0,1381.0
1533.0,1405.0
1455.0,1453.0
1791.0,1509.0
695.0,1513.0
1545.0,1519.0
1587.0,1523.0
1807.0,1533.0
147.0,1549.0
765.0,1551.0
1029.0,1573.0
757.0,1579.0
1581.0,1577.0
1447.0,1591.0
451.0,1619.0
499.0,1619.0
1037.0,1617.0
1455.0,1617.0
737.0,1639.0
2535.0,3.0
1925.0,9.0
3109.0,25.0
2517.0,59.0
3487.0,57.0
2873.0,69.0
3713.0,85.0
2761.0,99.0
2849.0,105.0
2525.0,109.0
3361.0,115.0
3677.0,147.0
2925.0,159.0
2543.0,203.0
2987.0,229.0
3341.0,239.0
3417.0,287.0
2551.0,321.0
3629.0,333.0
3555.0,339.0
1999.0,397.0
1947.0,417.0
1971.0,455.0
3443.0,471.0
2123.0,525.0
2151.0,543.0
2143.0,563.0
2679.0,583.0
2161.0,599.0
2413.0,601.0
2147.0,635.0
2259.0,633.0
2515.0,639.0
2303.0,653.0
3565.0,801.0
3545.0,831.0
2433.0,839.0
3569.0,863.0
2005.0,873.0
2823.0,915.0
3801.0,993.0
2819.0,1011.0
3851.0,1019.0
3881.0,1019.0
3759.0,1071.0
2561.0,1081.0
2519.0,1085.0
3905.0,1099.0
2111.0,1173.0
3745.0,1177.0
3541.0,1187.0
3445.0,1195.0
2373.0,1215.0
2111.0,1243.0
2681.0,1247.0
3533.0,1245.0
2565.0,1251.0
3439.0,1261.0
2477.0,1281.0
2175.0,1317.0
3417.0,1347.0
2069.0,1359.0
1927.0,1385.0
2071.0,1405.0
2845.0,1423.0
1951.0,1425.0
2773.0,1443.0
2887.0,1475.0
2931.0,1475.0
2739.0,1479.0
3697.0,1481.0
2617.0,1507.0
2497.0,1513.0
2149.0,1521.0
2617.0,1527.0
3849.0,1531.0
3471.0,1535.0
2323.0,1551.0
2923.0,1553.0
2283.0,1571.0
3471.0,1569.0
3701.0,1581.0
2161.0,1611.0
2279.0,1611.0
2405.0,1609.0
1993.0,1627.0
2175.0,1635.0
2815.0,1641.0
2843.0,1641.0
3013.0,1639.0
3917.0,303.0
3911.0,351.0
3973.0,679.0
3997.0,1227.0
3943.0,1283.0
739.0,1657.0
1673.0,1663.0
1719.0,1679.0
1153.0,1729.0
1781.0,1729.0
1547.0,1739.0
1567.0,1745.0
843.0,1767.0
207.0,1787.0
1201.0,1789.0
925.0,1799.0
1817.0,1817.0
1213.0,1835.0
1389.0,1843.0
899.0,1849.0
957.0,1861.0
1409.0,1865.0
1855.0,1901.0
1335.0,1905.0
1725.0,1925.0
1191.0,1939.0
1335.0,1937.0
369.0,1955.0
1443.0,1959.0
503.0,2013.0
1285.0,2033.0
629.0,2037.0
1717.0,2047.0
895.0,2059.0
1391.0,2077.0
1129.0,2083.0
1261.0,2083.0
1075.0,2105.0
1387.0,2095.0
1283.0,2153.0
819.0,2171.0
1253.0,2177.0
1219.0,2205.0
1195.0,2241.0
45.0,2251.0
943.0,2283.0
231.0,2333.0
1143.0,2333.0
1657.0,2371.0
541.0,2377.0
459.0,2393.0
1343.0,2489.0
795.0,2509.0
49.0,2543.0
911.0,2617.0
451.0,2671.0
643.0,2693.0
289.0,2743.0
1009.0,2741.0
1119.0,2771.0
1025.0,2779.0
1321.0,2827.0
1031.0,2835.0
365.0,2871.0
1317.0,2869.0
941.0,2875.0
1701.0,2891.0
1269.0,2911.0
1623.0,2915.0
1123.0,2925.0
1233.0,2931.0
1671.0,2933.0
329.0,2945.0
171.0,2969.0
843.0,2971.0
139.0,2973.0
715.0,2995.0
817.0,3017.0
1895.0,3029.0
719.0,3043.0
1895.0,3065.0
1443.0,3075.0
911.0,3099.0
977.0,3101.0
1583.0,3107.0
707.0,3119.0
827.0,3129.0
1433.0,3129.0
61.0,3141.0
1891.0,3151.0
1681.0,3173.0
1707.0,3181.0
875.0,3191.0
1005.0,3193.0
1659.0,3197.0
357.0,3215.0
1687.0,3223.0
653.0,3227.0
833.0,3227.0
619.0,3231.0
165.0,3239.0
855.0,3261.0
185.0,3269.0
869.0,3295.0
83.0,3345.0
1189.0,3347.0
339.0,3389.0
1897.0,3403.0
1211.0,3405.0
1199.0,3447.0
1815.0,3537.0
1899.0,3559.0
1801.0,3565.0
1753.0,3579.0
1367.0,3583.0
1813.0,3599.0
1659.0,3605.0
1749.0,3627.0
2273.0,1679.0
3805.0,1677.0
2075.0,1689.0
2067.0,1733.0
3807.0,1737.0
3907.0,1787.0
2311.0,1807.0
3507.0,1811.0
3065.0,1913.0
1931.0,1975.0
1971.0,2009.0
2847.0,2009.0
2815.0,2029.0
2031.0,2045.0
2875.0,2057.0
2007.0,2085.0
3607.0,2167.0
3175.0,2181.0
2087.0,2197.0
2793.0,2199.0
3435.0,2213.0
3001.0,2277.0
2791.0,2295.0
2735.0,2339.0
3753.0,2343.0
2741.0,2373.0
2709.0,2391.0
3335.0,2409.0
2471.0,2413.0
3611.0,2419.0
3285.0,2421.0
3641.0,2431.0
3025.0,2437.0
1947.0,2451.0
3333.0,2449.0
3735.0,2453.0
2153.0,2469.0
3655.0,2483.0
2729.0,2485.0
2999.0,2487.0
3843.0,2485.0
2351.0,2505.0
2789.0,2507.0
3177.0,2523.0
3641.0,2523.0
2351.0,2533.0
2877.0,2533.0
3387.0,2533.0
3215.0,2537.0
3131.0,2551.0
2783.0,2563.0
3669.0,2565.0
3771.0,2569.0
2041.0,2581.0
2147.0,2583.0
2811.0,2595.0
2779.0,2613.0
3409.0,2617.0
2831.0,2687.0
3223.0,2699.0
3331.0,2697.0
3427.0,2705.0
3803.0,2707.0
3353.0,2725.0
3373.0,2745.0
3767.0,2745.0
2117.0,2749.0
3791.0,2751.0
3767.0,2775.0
3113.0,2787.0
2003.0,2803.0
2905.0,2827.0
3807.0,2833.0
3799.0,2869.0
3197.0,2877.0
3443.0,2899.0
2031.0,2919.0
3769.0,2935.0
2775.0,2945.0
3217.0,2969.0
2011.0,2977.0
2831.0,2979.0
2807.0,2989.0
2191.0,3001.0
3711.0,3003.0
3097.0,3005.0
2935.0,3043.0
3705.0,3045.0
2929.0,3061.0
3253.0,3069.0
2809.0,3075.0
1933.0,3097.0
3493.0,3105.0
3449.0,3135.0
3529.0,3143.0
3559.0,3175.0
3345.0,3177.0
3345.0,3235.0
2313.0,3245.0
2667.0,3247.0
2571.0,3255.0
1981.0,3263.0
2275.0,3261.0
2639.0,3265.0
2449.0,3271.0
1935.0,3277.0
2481.0,3277.0
2267.0,3293.0
3325.0,3291.0
3441.0,3289.0
2419.0,3297.0
2001.0,3305.0
2059.0,3321.0
2227.0,3323.0
3859.0,3321.0
2053.0,3343.0
2109.0,3343.0
2405.0,3351.0
2175.0,3353.0
3333.0,3353.0
3471.0,3365.0
3797.0,3377.0
2111.0,3387.0
3609.0,3387.0
2315.0,3393.0
2083.0,3435.0
2549.0,3433.0
2729.0,3433.0
2645.0,3439.0
2087.0,3467.0
3203.0,3467.0
2699.0,3495.0
2105.0,3507.0
3599.0,3507.0
3569.0,3509.0
3721.0,3531.0
3601.0,3557.0
1917.0,3567.0
2257.0,3593.0
3603.0,3597.0
3417.0,3615.0
1955.0,3619.0
2569.0,3619.0
2199.0,3625.0
2587.0,3633.0
2237.0,3637.0
3575.0,3643.0
3929.0,1695.0
3965.0,2001.0
3945.0,3549.0
3991.0,3631.0
1373.0,3653.0
197.0,3667.0
1843.0,3667.0
1821.0,3677.0
1433.0,3681.0
263.0,3691.0
1823.0,3715.0
1649.0,3765.0
1633.0,3795.0
1663.0,3807.0
1687.0,3821.0
1809.0,3823.0
159.0,3825.0
1765.0,3827.0
1629.0,3869.0
1793.0,3869.0
1897.0,3891.0
1277.0,3897.0
1319.0,3921.0
1047.0,3927.0
989.0,3933.0
1021.0,3939.0
1189.0,3945.0
1491.0,3945.0
1559.0,3961.0
1873.0,3967.0
949.0,3985.0
1933.0,3657.0
1977.0,3657.0
3625.0,3659.0
2751.0,3671.0
3563.0,3671.0
2127.0,3675.0
2211.0,3677.0
2531.0,3683.0
2825.0,3689.0
2211.0,3697.0
2893.0,3737.0
3601.0,3737.0
2785.0,3743.0
2719.0,3749.0
2493.0,3783.0
2859.0,3781.0
2717.0,3789.0
3665.0,3795.0
3611.0,3797.0
2413.0,3819.0
3625.0,3833.0
3571.0,3837.0
2683.0,3843.0
2337.0,3873.0
2087.0,3909.0
2899.0,3919.0
2159.0,3921.0
2353.0,3937.0
2649.0,3957.0
2327.0,3971.0
2053.0,3985.0
2919.0,3985.0
3963.0,3661.0
3945.0,3707.0
3923.0,3809.0
