x,y
276.0,10.0
1862.0,10.0
1808.0,20.0
1858.0,54.0
226.0,62.0
312.0,66.0
1088.0,152.0
948.0,166.0
918.0,178.0
432.0,182.0
590.0,206.0
92.0,306.0
778.0,340.0
470.0,346.0
348.0,466.0
1806.0,494.0
1814.0,558.0
1584.0,580.0
1674.0,658.0
1772.0,674.0
1054.0,718.0
948.0,730.0
1730.0,744.0
1996.0,754.0
1862.0,788.0
1122.0,812.0
340.0,854.0
1076.0,886.0
1304.0,1036.0
734.0,1142.0
1660.0,1150.0
1700.0,1172.0
326.0,1238.0
222.0,1252.0
296.0,1282.0
184.0,1314.0
146.0,1350.0
1988.0,1374.0
1996.0,1406.0
1940.0,1418.0
1884.0,1424.0
1040.0,1436.0
1102.0,1454.0
1778.0,1518.0
1838.0,1522.0
1996.0,1522.0
1868.0,1544.0
1836.0,1552.0
1746.0,1574.0
1898.0,1572.0
1926.0,1582.0
1782.0,1592.0
1894.0,1604.0
1770.0,1614.0
1976.0,1628.0
1982.0,1666.0
1888.0,1678.0
1868.0,1714.0
1826.0,1732.0
1984.0,1774.0
1970.0,1796.0
1760.0,1804.0
1818.0,1814.0
1850.0,1814.0
492.0,1840.0
1376.0,1864.0
1720.0,1880.0
1714.0,1908.0
1686.0,1916.0
1816.0,1952.0
1640.0,1956.0
674.0,1970.0
1800.0,1974.0
1692.0,1978.0
1528.0,1992.0
1738.0,1992.0
1802.0,1992.0
1854.0,1990.0
1888.0,1990.0
2250.0,204.0
2698.0,262.0
2466.0,290.0
2130.0,336.0
3180.0,348.0
3254.0,360.0
3072.0,370.0
3316.0,400.0
3180.0,436.0
3728.0,510.0
3822.0,588.0
3276.0,616.0
3764.0,646.0
3746.0,744.0
2370.0,748.0
3820.0,818.0
3414.0,864.0
3552.0,966.0
3826.0,982.0
3742.0,990.0
3200.0,1010.0
3384.0,1042.0
2298.0,1048.0
2706.0,1154.0
3512.0,1164.0
2234.0,1192.0
2908.0,1194.0
2638.0,1224.0
3730.0,1224.0
2164.0,1232.0
2390.0,1238.0
2920.0,1236.0
2358.0,1242.0
2970.0,1242.0
2718.0,1260.0
2414.0,1266.0
2668.0,1266.0
2544.0,1270.0
2646.0,1268.0
2796.0,1268.0
3144.0,1272.0
2076.0,1290.0
2508.0,1298.0
2576.0,1298.0
2700.0,1296.0
3564.0,1302.0
2184.0,1304.0
2332.0,1308.0
2552.0,1308.0
3488.0,1310.0
2460.0,1316.0
2662.0,1316.0
2062.0,1322.0
2538.0,1330.0
2194.0,1332.0
2152.0,1344.0
2584.0,1348.0
2088.0,1352.0
2308.0,1360.0
2118.0,1372.0
2732.0,1376.0
2072.0,1380.0
3026.0,1382.0
2022.0,1390.0
2570.0,1388.0
2546.0,1392.0
2746.0,1394.0
3944.0,1418.0
2638.0,1422.0
3982.0,1420.0
3900.0,1424.0
2290.0,1430.0
2264.0,1438.0
3984.0,1440.0
2830.0,1444.0
3910.0,1448.0
2542.0,1454.0
2756.0,1452.0
2028.0,1458.0
3882.0,1456.0
3938.0,1458.0
2514.0,1464.0
2782.0,1464.0
2060.0,1470.0
3962.0,1468.0
2314.0,1474.0
2368.0,1474.0
