x,y
603.0,3379.0
1665.0,1029.0
271.0,2883.0
2193.0,1031.0
2687.0,2473.0
113.0,2511.0
1249.0,359.0
1667.0,275.0
2713.0,2093.0
613.0,185.0
2799.0,101.0
2033.0,321.0
1535.0,2881.0
2201.0,2367.0
441.0,3303.0
571.0,2283.0
85.0,2239.0
467.0,1563.0
1143.0,2489.0
2149.0,2411.0
2213.0,2999.0
2171.0,2365.0
829.0,1395.0
2053.0,287.0
899.0,373.0
2631.0,2157.0
2839.0,641.0
873.0,157.0
1883.0,1287.0
2449.0,1985.0
785.0,1901.0
3493.0,2271.0
3235.0,3757.0
235.0,3319.0
2031.0,1095.0
613.0,3869.0
3589.0,2639.0
831.0,1865.0
2647.0,1627.0
2779.0,2145.0
3457.0,1055.0
467.0,2743.0
3811.0,679.0
3519.0,1953.0
1409.0,1755.0
17.0,815.0
815.0,3201.0
1409.0,317.0
1643.0,381.0
3849.0,35.0
1433.0,287.0
651.0,481.0
1685.0,1465.0
2375.0,2097.0
1195.0,3503.0
3349.0,503.0
813.0,3399.0
1355.0,2025.0
3467.0,1101.0
553.0,3951.0
3839.0,1889.0
565.0,3881.0
963.0,1815.0
605.0,317.0
621.0,3265.0
1431.0,2897.0
3549.0,555.0
2389.0,1737.0
795.0,3927.0
2381.0,2721.0
409.0,3593.0
3363.0,1739.0
2339.0,3011.0
639.0,3857.0
759.0,2723.0
35.0,887.0
949.0,3585.0
1777.0,2501.0
995.0,3723.0
377.0,3425.0
717.0,3583.0
1483.0,249.0
1169.0,3603.0
3941.0,1413.0
249.0,519.0
491.0,2399.0
749.0,71.0
3267.0,3773.0
383.0,3395.0
2365.0,1869.0
101.0,829.0
2115.0,1923.0
1001.0,3241.0
505.0,2149.0
3503.0,3037.0
649.0,2201.0
1755.0,1783.0
1689.0,799.0
1643.0,621.0
1495.0,2603.0
161.0,819.0
2679.0,2389.0
481.0,1499.0
2223.0,795.0
2287.0,337.0
1183.0,797.0
1999.0,2653.0
73.0,1703.0
2373.0,2305.0
2623.0,1699.0
1481.0,2391.0
2941.0,3299.0
1617.0,481.0
1605.0,771.0
641.0,3357.0
1569.0,161.0
2141.0,2449.0
3605.0,2943.0
2455.0,2037.0
191.0,3979.0
1979.0,1015.0
3719.0,2649.0
867.0,3917.0
2487.0,273.0
1265.0,3605.0
615.0,83.0
2505.0,1583.0
697.0,3779.0
553.0,1153.0
3375.0,505.0
1515.0,1797.0
2505.0,2307.0
2033.0,1549.0
705.0,3915.0
2527.0,3863.0
3309.0,1575.0
1065.0,3477.0
263.0,2053.0
1045.0,891.0
427.0,3635.0
1567.0,2609.0
1591.0,1291.0
2933.0,1701.0
235.0,2911.0
985.0,1893.0
1637.0,2945.0
1993.0,3001.0
3081.0,293.0
2433.0,2043.0
2227.0,2777.0
805.0,3531.0
3769.0,651.0
1809.0,425.0
2189.0,2457.0
661.0,3577.0
3245.0,1799.0
2449.0,313.0
1295.0,3321.0
3559.0,727.0
495.0,1415.0
99.0,2287.0
385.0,3259.0
3373.0,843.0
351.0,3637.0
1163.0,1639.0
3089.0,2455.0
2271.0,2451.0
3215.0,1307.0
1913.0,3897.0
33.0,1161.0
3181.0,3583.0
833.0,3373.0
697.0,3163.0
777.0,89.0
2239.0,2383.0
3409.0,3007.0
679.0,103.0
2005.0,3141.0
703.0,1367.0
661.0,57.0
1453.0,565.0
3305.0,1949.0
1473.0,3009.0
1333.0,427.0
1687.0,1401.0
1291.0,2107.0
501.0,2169.0
2627.0,2665.0
455.0,3851.0
151.0,575.0
1937.0,1897.0
2339.0,1585.0
2391.0,3175.0
2363.0,2769.0
1323.0,289.0
2047.0,3155.0
2523.0,2721.0
1501.0,2579.0
233.0,1425.0
1753.0,2897.0
1311.0,3571.0
1745.0,1305.0
861.0,1147.0
2435.0,2913.0
1983.0,295.0
2079.0,83.0
229.0,2281.0
449.0,3505.0
711.0,3635.0
147.0,609.0
977.0,3345.0
619.0,3817.0
2147.0,3233.0
601.0,2283.0
2147.0,1291.0
1553.0,1295.0
1681.0,377.0
1619.0,1465.0
537.0,3893.0
387.0,3961.0
2509.0,2833.0
