x,y
2027.0,839.0
73.0,655.0
2039.0,453.0
2121.0,441.0
971.0,2135.0
3297.0,129.0
3331.0,993.0
1535.0,1893.0
409.0,2693.0
1983.0,339.0
2011.0,445.0
415.0,2597.0
3329.0,205.0
1955.0,371.0
1685.0,1647.0
2933.0,1255.0
2035.0,317.0
1203.0,2603.0
221.0,495.0
407.0,925.0
1981.0,447.0
2223.0,439.0
1483.0,2107.0
947.0,1563.0
2255.0,515.0
2491.0,377.0
431.0,2411.0
1005.0,765.0
829.0,2659.0
1747.0,1241.0
933.0,2439.0
3087.0,3199.0
2215.0,151.0
3183.0,3607.0
3651.0,1705.0
1551.0,383.0
2039.0,807.0
1801.0,357.0
2531.0,1393.0
1119.0,301.0
1025.0,3059.0
3919.0,3765.0
685.0,2163.0
2937.0,743.0
2981.0,1409.0
1495.0,645.0
1773.0,1577.0
2203.0,505.0
727.0,1499.0
1947.0,1059.0
1099.0,1885.0
3347.0,295.0
637.0,2131.0
1901.0,491.0
2147.0,1769.0
2525.0,3569.0
2553.0,3503.0
2275.0,239.0
3383.0,933.0
557.0,1775.0
5.0,763.0
99.0,661.0
969.0,2507.0
307.0,2695.0
2823.0,1091.0
2745.0,2907.0
2561.0,957.0
1513.0,1919.0
3163.0,483.0
685.0,1325.0
2181.0,155.0
1555.0,475.0
1051.0,1425.0
1339.0,1921.0
513.0,1917.0
203.0,869.0
1319.0,239.0
3243.0,1161.0
1867.0,331.0
2023.0,655.0
3427.0,987.0
2163.0,1023.0
1431.0,2111.0
1507.0,41.0
1811.0,1613.0
1785.0,621.0
1409.0,2069.0
1993.0,589.0
2015.0,579.0
1545.0,451.0
2207.0,355.0
57.0,489.0
345.0,2515.0
2937.0,3107.0
1729.0,505.0
1811.0,487.0
1801.0,417.0
609.0,2571.0
949.0,2587.0
2129.0,409.0
1509.0,2239.0
3225.0,413.0
1397.0,841.0
2077.0,397.0
2803.0,927.0
1831.0,1371.0
259.0,1315.0
2141.0,177.0
29.0,473.0
2401.0,273.0
1715.0,303.0
3005.0,1047.0
97.0,735.0
2111.0,243.0
1845.0,1337.0
3467.0,3471.0
3493.0,1157.0
2071.0,457.0
3399.0,559.0
3007.0,1009.0
1721.0,1653.0
1621.0,575.0
2629.0,241.0
241.0,701.0
1499.0,559.0
2407.0,1335.0
1571.0,1879.0
535.0,1417.0
3135.0,2839.0
2959.0,1267.0
2013.0,501.0
363.0,2557.0
2213.0,225.0
1287.0,371.0
2009.0,391.0
1299.0,2167.0
1887.0,467.0
1085.0,2131.0
2191.0,1405.0
1427.0,2245.0
3047.0,2875.0
3183.0,1235.0
3227.0,811.0
253.0,659.0
401.0,2567.0
3093.0,3569.0
2053.0,777.0
2425.0,137.0
1791.0,315.0
2597.0,191.0
1915.0,663.0
451.0,2225.0
3227.0,475.0
2205.0,545.0
1973.0,655.0
1521.0,307.0
1123.0,1127.0
1595.0,2229.0
1905.0,585.0
1595.0,525.0
381.0,2399.0
1181.0,977.0
2057.0,367.0
2369.0,275.0
2241.0,359.0
1603.0,213.0
1147.0,955.0
2945.0,1357.0
3053.0,3761.0
2313.0,283.0
1493.0,323.0
597.0,2041.0
2567.0,387.0
2191.0,243.0
2143.0,119.0
2467.0,223.0
3015.0,1117.0
3283.0,3685.0
2039.0,603.0
1363.0,209.0
889.0,2533.0
2121.0,115.0
893.0,1811.0
1823.0,461.0
1765.0,425.0
433.0,2499.0
1585.0,179.0
1765.0,491.0
1847.0,407.0
1785.0,439.0
1431.0,2037.0
23.0,601.0
2371.0,321.0
1891.0,1627.0
2185.0,577.0
2351.0,297.0
439.0,773.0
2149.0,425.0
3881.0,3351.0
2175.0,627.0
1811.0,1685.0
465.0,2469.0
435.0,2343.0
3331.0,523.0
1701.0,1237.0
2921.0,1199.0
2113.0,1663.0
1459.0,2007.0
1637.0,1719.0
2283.0,385.0
1801.0,493.0
3801.0,3729.0
871.0,2647.0
1269.0,383.0
1825.0,1281.0
887.0,2561.0
2533.0,3461.0
1933.0,559.0
2569.0,579.0
2061.0,429.0
1729.0,2099.0
2041.0,247.0
3201.0,1301.0
1265.0,231.0
485.0,853.0
2195.0,381.0
747.0,2103.0
2517.0,1977.0
1423.0,2187.0
2653.0,71.0
1697.0,259.0
2133.0,699.0
1467.0,2193.0
1057.0,2587.0
2211.0,983.0
3171.0,1059.0
1199.0,413.0
911.0,2215.0
1605.0,301.0
153.0,841.0
451.0,855.0
1947.0,589.0
1881.0,349.0
2049.0,475.0
