x,y
1240,3573
1698,3141
828,2759
662,882
2639,10
678,186
3662,650
3622,181
3631,2268
2869,3962
2647,3392
3365,3485
3041,3044
1411,2912
1137,1989
3541,1831
1041,2477
1232,2733
1891,3075
25,2317
2753,3639
2336,281
1007,2807
2903,781
2590,3057
1264,1422
1430,3037
2872,3145
3852,3997
3866,2139
3840,1336
1137,3285
3678,2402
1854,1208
2787,2960
2466,189
2052,3421
967,1469
1166,3101
2693,3852
2859,3294
3388,3303
3695,55
3256,554
17,219
3544,1843
3739,1886
1987,391
1337,1495
3191,1677
3776,3056
517,2758
1035,2563
1910,745
988,2049
3031,244
2950,3517
1443,651
2349,959
3864,2198
3480,2341
1,2149
3379,3487
1750,3516
1416,1614
2958,3003
1270,1954
2567,266
2899,737
2215,3998
2579,3440
976,2494
735,1775
3319,2641
1909,3732
2186,2981
3162,2875
1456,3942
2306,3670
3871,2172
1206,1719
2051,3174
2799,1118
3758,1653
267,1456
1242,1399
1068,2646
2150,3747
3674,2076
3910,2148
1201,1995
3358,139
3158,2514
2835,3581
3969,630
2539,3685
3616,237
2441,3048
2511,57
3093,2968
50,945
1258,1427
3071,55
3621,1466
3647,2024
2839,3956
728,1191
1290,425
2422,3113
1029,2043
1600,1564
1637,1821
1887,3191
1466,3214
944,2122
3863,3219
1090,3456
854,3023
3865,3877
1750,3480
954,1971
3331,2435
3378,2730
3364,446
315,1897
3137,197
2467,201
390,994
3587,882
2790,272
2675,3700
2490,15
3594,248
1161,235
925,2040
1182,1476
3809,2639
3932,2294
2104,3012
1389,1927
2686,2782
915,2119
1879,3291
1143,1004
3805,3458
1790,3837
3784,2374
3978,553
3468,2338
2721,847
295,905
2692,3729
129,2449
51,1047
3833,1917
1058,2713
3835,2144
1107,1750
3811,1079
3467,2529
3055,3036
2094,3626
1534,3584
939,2102
1365,3825
359,1282
2435,576
2354,82
1922,3962
820,1775
2801,3181
12,1398
2447,3107
3002,768
1020,3021
2938,3521
1286,3661
3829,1713
3163,2850
3839,1311
3188,187
3505,2644
3578,1953
1160,3072
1179,3389
629,2652
3270,2206
2619,280
2112,2988
1230,3658
519,602
3213,154
2399,116
1277,1666
3000,3944
3238,206
3903,2362
1322,454
1340,1262
981,1961
1000,2145
2857,630
3214,3199
3709,2024
1027,1708
2456,350
3753,1699
2325,647
518,1452
1220,2856
1439,665
1808,3543
1716,3926
481,1131
1305,2204
3667,2349
928,2125
1121,390
861,2746
2230,3191
1488,3221
3850,1684
3605,3238
2513,53
1088,3056
2531,943
1471,30
701,1461
1322,2313
3818,1649
1586,1184
3719,1264
1679,3414
2825,3168
3630,2262
3254,1843
2592,526
2486,74
3322,983
3815,2859
1393,3281
3909,3829
2920,1041
1230,2902
2694,3426
1748,780
1092,1739
3229,2588
3284,2575
1535,2963
2457,3747
3749,3205
989,2888
1327,3876
3331,562
3969,1230
2762,2990
3450,3283
29,1348
2845,3084
940,1831
3076,1122
3877,945
1404,2103
3754,1260
999,2884
1883,613
3251,2423
2887,3246
1078,1897
2461,1079
734,2829
3616,1283
1203,696
826,1753
2570,68
2219,3422
3023,3413
207,2026
1379,2906
3297,2678
3836,1099
3268,2629
1681,3422
3627,90
3465,1190
3926,2247
1659,467
3227,1256
1915,742
3676,1409
762,2035
3874,1201
1102,1754
3638,3478
1105,1867
1166,3894
2871,3411
986,3145
3256,574
1041,1827
2880,3241
1241,1975
1129,3341
225,1071
2384,62
3790,2007
3244,1913
3753,2775
286,1573
736,230
2441,40
2687,672
3860,1195
1225,3673
973,411
1865,3527
3751,1300
2413,958
1265,808
293,933
3398,2593
2147,841
629,2649
3980,592
3209,1372
380,1415
42,1034
3660,2046
2991,3729
275,1126
3779,776
3383,2746
1082,1792
1240,1841
991,2876
2256,983
3706,196
2870,898
1629,1298
2870,2958
2114,363
1589,1555
3877,952
1448,3841
3098,970
3867,2221
3825,3169
326,1095
678,2375
1504,3355
3552,1810
3913,2018
2820,30
688,2906
2404,104
2293,2901
1674,3239
1399,2567
1159,1912
3995,1833
807,2289
134,1990
794,1949
675,1039
2117,180
2389,35
2225,3921
1142,1810
2030,3628
3950,1062
2746,72
1848,3260
1849,3856
796,1328
506,1436
2442,25
912,2116
638,2596
2574,546
3475,2197
1846,3632
1938,73
1471,3830
1864,3982
2809,30
3035,2657
254,593
3102,992
687,2615
1086,3452
1070,1918
3809,1720
3214,138
980,1423
2968,23
1225,1932
1518,1798
1781,3265
3717,1952
1078,1046
3217,2794
493,1299
504,1164
1116,107
1988,56
980,3106
1385,2583
1504,1608
629,914
3824,3807
3439,42
1660,2980
3079,2899
1487,3406
2780,3683
812,2307
2924,710
1160,1852
3449,2554
3486,3180
3048,3266
1886,395
1794,3806
3935,2026
1138,1572
1297,2870
678,660
1027,2729
3316,982
1530,3099
787,2548
3080,1085
2983,3378
3311,2367
1027,1988
1260,2810
